Snapshot_Month,App_Name,Total_Volume_Mn,Total_Value_Cr,Network_Volume,Market_Share_Pct,Market_Share_Squared
2025-08-01,HDFC Bank Apps,72.86,16120.19,19672.25,0.37036942901803305,0.13717351395114383
2025-08-01,Kotak Mahindra Bank Apps,71.87,8662.31,19672.25,0.36533695942253686,0.13347109392010434
2025-08-01,Yes Bank Apps,54.33,9428.15,19672.25,0.27617583143768504,0.07627308987029661
2025-08-01,Mobikwik,48.14,6010.88,19672.25,0.24471018820927956,0.059883076213421024
2025-08-01,POP UPI,44.53,1694.22,19672.25,0.22635946574489446,0.05123860773231405
2025-08-01,Airtel Payments Bank Apps,21.4,1650.42,19672.25,0.1087826761046652,0.011833670620492497
2025-08-01,Slice Small Finance Bank Apps,20.75,2716.15,19672.25,0.10547852940055154,0.011125720164503016
2025-08-01,India Post Payments Bank Apps,19.58,1892.61,19672.25,0.09953106533314693,0.009906432966351162
2025-08-01,IDFC Bank Apps,17.48,2728.37,19672.25,0.08885612982754897,0.007895411807930236
2025-08-01,Groww,13.01,9001.87,19672.25,0.06613376710849038,0.004373675151960044
2025-08-01,State Bank of India Apps,12.99,3668.47,19672.25,0.06603210105605611,0.004360238369877207
2025-08-01,Bajaj Finserv,11.63,2456.88,19672.25,0.059118809490525996,0.0034950336355771064
2025-08-01,Samsung Pay,9.9,682.42,19672.25,0.05032469595496194,0.0025325750229593623
2025-08-01,RBL Bank Apps,9.29,1456.85,19672.25,0.047223881355716806,0.002230094970298817
2025-08-01,Federal Bank Apps,6.55,1295.01,19672.25,0.03329563217222229,0.001108599121747924
2025-08-01,Jupiter Money,6.49,998.01,19672.25,0.032990634014919494,0.0010883819327063631
2025-08-01,Bharat Pe,4.69,233.82,19672.25,0.023840689295835504,0.0005683784661005656
2025-08-01,Jio Payments Bank Apps,4.65,319.72,19672.25,0.023637357190966973,0.000558724654973358
2025-08-01,Canara Bank Apps,4.27,1028.07,19672.25,0.021705702194715903,0.0004711375077656948
2025-08-01,Deutsche Bank Apps,4.24,774.19,19672.25,0.02155320311606451,0.00046454056456233286
2025-08-01,Punjab National Bank Apps,3.79,964.86,19672.25,0.01926571693629351,0.0003711678490693866
2025-08-01,NSDL Payments Bank Apps,3.59,198.74,19672.25,0.01824905641195084,0.0003330280599265641
2025-08-01,Flipkart UPI,3.46,194.88,19672.25,0.017588227071128112,0.00030934573150556374
2025-08-01,Timepay,2.98,43.77,19672.25,0.015148241812705715,0.00022946923001620573
2025-08-01,Fi Money,2.77,391.19,19672.25,0.014080748262145917,0.00019826747162192526
2025-08-01,Kiwi,2.69,305.39,19672.25,0.013674084052408851,0.00018698057467234208
2025-08-01,Shri Ram One,2.61,159.27,19672.25,0.013267419842671784,0.00017602442928172098
2025-08-01,Jammu and Kashmir Bank Apps,2.47,334.59,19672.25,0.012555757475631918,0.0001576470457868868
2025-08-01,Others,2.41,273.01,19672.25,0.01225075931832912,0.00015008110387562776
2025-08-01,Bank of Baroda Apps,2.39,508.85,19672.25,0.012149093265894853,0.00014760046718341165
2025-08-01,Others,2.31,244.14,19672.25,0.011742429056157785,0.00013788464013889863
2025-08-01,Ind Money,2.15,758.73,19672.25,0.010929100636683653,0.00011944524072675902
2025-08-01,IndusInd Bank Apps,1.91,238.35,19672.25,0.009709108007472454,9.426677830076574e-05
2025-08-01,Omni Card,1.82,113.4,19672.25,0.009251610771518256,8.559230186767261e-05
2025-08-01,Suryoday Bank Apps,1.46,111.94,19672.25,0.007421621827701457,5.508047055341471e-05
2025-08-01,Indian Bank Apps,1.26,281.53,19672.25,0.006404961303358792,4.102352929752355e-05
2025-08-01,HSBC Bank Apps,1.21,151.55,19672.25,0.0061507961722731255,3.783229355284973e-05
2025-08-01,Digikhata,1.1,365.04,19672.25,0.005591632883884661,3.126635830814029e-05
2025-08-01,Money View,1.03,74.94,19672.25,0.005235801700364727,2.741361944554217e-05
2025-08-01,South Indian Bank Apps,0.9,248.87,19672.25,0.004574972359541994,2.0930372090573242e-05
2025-08-01,Union Bank Apps,0.84,259.85,19672.25,0.004269974202239195,1.823267968778825e-05
2025-08-01,One Card,0.76,884.64,19672.25,0.0038633099925021288,1.4925164098166798e-05
2025-08-01,DBS Digibank Apps,0.75,252.29,19672.25,0.0038124769662849956,1.4534980618453643e-05
2025-08-01,Kredit Pe,0.71,60.21,19672.25,0.003609144861416462,1.3025926630688852e-05
2025-08-01,Central Bank of India Apps,0.71,161.42,19672.25,0.003609144861416462,1.3025926630688852e-05
2025-08-01,Fino Payments Bank Apps,0.69,68.05,19672.25,0.0035074788089821955,1.2302407595459161e-05
2025-08-01,AU Small Finance Bank Apps,0.68,208.06,19672.25,0.0034566457827650628,1.1948400067507493e-05
2025-08-01,ESAF Small Finance Bank Apps,0.59,63.66,19672.25,0.002999148546810863,8.994892005837713e-06
2025-08-01,UCO Bank Apps,0.53,130.16,19672.25,0.0026941503895080636,7.258446321286451e-06
2025-08-01,Salary Se,0.53,24.31,19672.25,0.0026941503895080636,7.258446321286451e-06
2025-08-01,Tata Pay,0.52,155.47,19672.25,0.0026433173632909304,6.987126683075316e-06
2025-08-01,Aditya Birla Capital Digital,0.42,28.13,19672.25,0.0021349871011195976,4.558169921947063e-06
2025-08-01,Bank of India Apps,0.3,93.6,19672.25,0.0015249907865139982,2.3255968989525828e-06
2025-08-01,Spice Money,0.3,26.1,19672.25,0.0015249907865139982,2.3255968989525828e-06
2025-08-01,Karnataka Bank Apps,0.27,60.71,19672.25,0.0013724917078625984,1.8837334881515922e-06
2025-08-01,Indian Overseas Bank Apps,0.26,64.38,19672.25,0.0013216586816454652,1.746781670768829e-06
2025-08-01,Standard Chartered Bank Apps,0.26,123.33,19672.25,0.0013216586816454652,1.746781670768829e-06
2025-08-01,Rapipay,0.24,25.0,19672.25,0.0012199926292111984,1.4883820153296526e-06
2025-08-01,Dhani,0.22,9.85,19672.25,0.001118326576776932,1.2506543323256112e-06
2025-08-01,IDBI Bank Apps,0.17,67.08,19672.25,0.0008641614456912657,7.467750042192183e-07
2025-08-01,True Balance,0.15,4.9,19672.25,0.0007624953932569991,5.813992247381457e-07
2025-08-01,OBOPAY,0.11,16.77,19672.25,0.000559163288388466,3.126635830814028e-07
2025-08-01,Karur Vysya Bank Apps,0.11,38.33,19672.25,0.000559163288388466,3.126635830814028e-07
2025-08-01,Ultracash,0.1,7.48,19672.25,0.0005083302621713327,2.5839965543917584e-07
2025-08-01,Tamilnad Mercantile Bank Apps,0.1,33.36,19672.25,0.0005083302621713327,2.5839965543917584e-07
2025-08-01,Niyo Global,0.09,22.11,19672.25,0.0004574972359541994,2.0930372090573238e-07
2025-08-01,City Union Bank Apps,0.07,28.22,19672.25,0.00035583118351993295,1.266158311651962e-07
2025-08-01,Unity Small Finance Bank Apps,0.07,19.76,19672.25,0.00035583118351993295,1.266158311651962e-07
2025-08-01,Payworld,0.04,4.0,19672.25,0.00020333210486853307,4.134394487026813e-08
2025-08-01,JAR,0.04,1.14,19672.25,0.00020333210486853307,4.134394487026813e-08
2025-08-01,Freo,0.04,2.43,19672.25,0.00020333210486853307,4.134394487026813e-08
2025-08-01,Utkarsh Small Finance Bank Apps,0.03,4.18,19672.25,0.0001524990786513998,2.3255968989525822e-08
2025-08-01,Punjab Sind Bank Apps,0.02,6.63,19672.25,0.00010166605243426654,1.0335986217567033e-08
2025-09-01,PhonePe,8961.78,1203787.91,19289.15,46.46021208814282,2158.551307275212
2025-09-01,Google Pay,6832.93,873639.91,19289.15,35.42369674143236,1254.8382908289655
2025-09-01,Paytm,1394.07,145134.78,19289.15,7.227223594611478,52.23276088650885
2025-09-01,Navi,526.02,26510.97,19289.15,2.7270252966045674,7.436666968321228
2025-09-01,super.money,256.34,9852.44,19289.15,1.3289336233063662,1.7660645751541868
2025-09-01,Axis Bank Apps,158.05,14911.36,19289.15,0.8193725488163035,0.6713713737537257
2025-09-01,Cred,147.86,54796.41,19289.15,0.7665449229229904,0.5875911188590133
2025-09-01,FamApp by Trio,140.01,1751.77,19289.15,0.7258484692171505,0.5268560002648807
2025-09-01,BHIM,110.84,16273.38,19289.15,0.5746235578032209,0.33019223318243157
2025-09-01,Amazon Pay,91.4,10234.84,19289.15,0.47384151193805846,0.2245257784357452
2025-09-01,Whatsapp,79.75,5768.86,19289.15,0.41344486408162096,0.17093665563547003
2025-09-01,Kotak Mahindra Bank Apps,75.46,9168.77,19289.15,0.39120438173791994,0.15304086829094818
2025-09-01,HDFC Bank Apps,74.6,16420.63,19289.15,0.3867459167459426,0.14957240411965958
2025-09-01,ICICI Bank Apps,74.1,16624.59,19289.15,0.38415378593665345,0.14757413124946417
2025-09-01,POP UPI,51.61,1953.68,19289.15,0.267559742134827,0.07158821561125514
2025-09-01,Yes Bank Apps,47.75,6758.44,19289.15,0.24754849228711476,0.06128025603362371
2025-09-01,Mobikwik,46.95,5761.51,19289.15,0.24340108299225213,0.05924408720180121
2025-09-01,Slice Small Finance Bank Apps,22.62,3014.8,19289.15,0.1172679978122416,0.013751783310891903
2025-09-01,Airtel Payments Bank Apps,17.34,1290.54,19289.15,0.08989509646614806,0.008081128368658066
2025-09-01,India Post Payments Bank Apps,16.81,1625.33,19289.15,0.08714743780830154,0.007594675916551785
2025-09-01,Bharat Pe,16.07,1357.79,19289.15,0.0833110842105536,0.006940736752337953
2025-09-01,Groww,14.17,10098.51,19289.15,0.07346098713525478,0.005396516630886069
2025-09-01,IDFC Bank Apps,13.14,2718.78,19289.15,0.06812119766811912,0.004640497571738959
2025-09-01,State Bank of India Apps,12.18,3614.58,19289.15,0.06314430651428393,0.00398720344516984
2025-09-01,Bajaj Finserv,12.01,2520.3,19289.15,0.06226298203912562,0.0038766789324044797
2025-09-01,Samsung Pay,9.9,676.36,19289.15,0.05132419002392537,0.002634172481612
2025-09-01,RBL Bank Apps,7.92,1546.1,19289.15,0.041059352019140294,0.0016858703882316802
2025-09-01,Federal Bank Apps,6.61,1330.79,19289.15,0.03426796929880269,0.001174293719863684
2025-09-01,Jupiter Money,6.06,958.38,19289.15,0.031416625408584614,0.0009870043520633243
2025-09-01,Jio Payments Bank Apps,5.0,344.89,19289.15,0.025921308092891598,0.0006719142132466075
2025-09-01,Deutsche Bank Apps,4.63,765.38,19289.15,0.02400313129401762,0.000576150311917848
2025-09-01,Canara Bank Apps,4.27,1049.05,19289.15,0.02213679711132942,0.0004900377863481626
2025-09-01,Punjab National Bank Apps,3.88,983.32,19289.15,0.020114935080083877,0.000404610613275989
2025-09-01,Flipkart UPI,3.58,263.48,19289.15,0.018559656594510386,0.00034446085290615287
2025-09-01,Timepay,2.98,41.89,19289.15,0.015449099623363391,0.00023867467917260688
2025-09-01,Fi Money,2.66,382.26,19289.15,0.01379013590541833,0.00019016784828990784
2025-09-01,Ind Money,2.61,870.13,19289.15,0.013530922824489413,0.00018308587248228855
2025-09-01,Bank of Baroda Apps,2.59,611.74,19289.15,0.013427237592117846,0.00018029070935518264
2025-09-01,Kiwi,2.5,306.62,19289.15,0.012960654046445799,0.00016797855331165186
2025-09-01,Jammu and Kashmir Bank Apps,2.38,348.51,19289.15,0.0123385426522164,0.00015223963478056332
2025-09-01,Others,2.32,227.21,19289.15,0.0120274869551017,0.00014466044245514155
2025-09-01,NSDL Payments Bank Apps,2.05,216.31,19289.15,0.010627736318085555,0.0001129487792467547
2025-09-01,Omni Card,1.86,118.22,19289.15,0.009642726610555674,9.298217648591853e-05
2025-09-01,Shri Ram One,1.81,136.08,19289.15,0.009383513529626759,8.805032616068844e-05
2025-09-01,Suryoday Bank Apps,1.68,13.47,19289.15,0.008709559519211575,7.585642701868896e-05
2025-09-01,IndusInd Bank Apps,1.67,222.41,19289.15,0.008657716903025794,7.495606197293855e-05
2025-09-01,Indian Bank Apps,1.38,316.14,19289.15,0.00715428103363808,5.118373710827356e-05
2025-09-01,HSBC Bank Apps,1.22,145.89,19289.15,0.00632479917466555,4.0003084599850023e-05
2025-09-01,Money View,1.09,87.15,19289.15,0.005650845164250368,3.193205107033177e-05
2025-09-01,Digikhata,1.05,352.31,19289.15,0.005443474699507236,2.9631416804175397e-05
2025-09-01,South Indian Bank Apps,0.86,248.26,19289.15,0.004458464991977355,1.9877910084687637e-05
2025-09-01,Fino Payments Bank Apps,0.78,69.88,19289.15,0.004043724062491089,1.6351704293569438e-05
2025-09-01,Union Bank Apps,0.73,232.38,19289.15,0.003784510981562173,1.4322523369564683e-05
2025-09-01,DBS Digibank Apps,0.73,250.9,19289.15,0.003784510981562173,1.4322523369564683e-05
2025-09-01,One Card,0.71,827.92,19289.15,0.003680825749190607,1.3548478195904595e-05
2025-09-01,AU Small Finance Bank Apps,0.69,221.41,19289.15,0.00357714051681904,1.279593427706839e-05
2025-09-01,ESAF Small Finance Bank Apps,0.67,65.43,19289.15,0.0034734552844474745,1.2064891613056087e-05
2025-09-01,Kredit Pe,0.67,54.86,19289.15,0.0034734552844474745,1.2064891613056087e-05
2025-09-01,Aditya Birla Capital Digital,0.56,25.14,19289.15,0.0029031865064038593,8.428491890965445e-06
2025-09-01,Central Bank of India Apps,0.55,137.29,19289.15,0.002851343890218076,8.130161980283951e-06
2025-09-01,UCO Bank Apps,0.54,140.39,19289.15,0.0027995012740322928,7.83720738330843e-06
2025-09-01,Tata Pay,0.5,159.6,19289.15,0.0025921308092891598,6.7191421324660745e-06
2025-09-01,Salary Se,0.49,22.88,19289.15,0.0025402881931033765,6.453064104020417e-06
2025-09-01,Bank of India Apps,0.32,101.51,19289.15,0.0016589637179450624,2.7521606174581045e-06
2025-09-01,Spice Money,0.3,28.07,19289.15,0.0015552784855734957,2.418891167687786e-06
2025-09-01,Karnataka Bank Apps,0.27,62.58,19289.15,0.0013997506370161464,1.9593018458271076e-06
2025-09-01,Standard Chartered Bank Apps,0.25,113.63,19289.15,0.0012960654046445799,1.6797855331165186e-06
2025-09-01,Indian Overseas Bank Apps,0.24,62.77,19289.15,0.0012442227884587966,1.5480903473201834e-06
2025-09-01,Rapipay,0.23,24.83,19289.15,0.0011923801722730136,1.4217704752298217e-06
2025-09-01,Dhani,0.23,10.7,19289.15,0.0011923801722730136,1.4217704752298217e-06
2025-09-01,IDBI Bank Apps,0.17,69.18,19289.15,0.0008813244751583143,7.767328305130782e-07
2025-09-01,Jar,0.14,3.13,19289.15,0.0007257966266009648,5.267807431853403e-07
2025-09-01,True Balance,0.13,4.49,19289.15,0.0006739540104151816,4.5421400815470667e-07
2025-09-01,Obopay,0.13,19.72,19289.15,0.0006739540104151816,4.5421400815470667e-07
2025-09-01,Karur Vysya Bank Apps,0.11,40.62,19289.15,0.0005702687780436152,3.2520647921135804e-07
2025-09-01,Tamilnad Mercantile Bank Apps,0.1,36.17,19289.15,0.000518426161857832,2.6876568529864307e-07
2025-09-01,Ultracash,0.09,6.96,19289.15,0.00046658354567204874,2.177002050919008e-07
2025-09-01,City Union Bank Apps,0.08,31.81,19289.15,0.0004147409294862656,1.7201003859113153e-07
2025-09-01,Unity Small Finance Bank Apps,0.07,21.92,19289.15,0.0003628983133004824,1.3169518579633509e-07
2025-09-01,Niyo Global,0.05,13.16,19289.15,0.000259213080928916,6.719142132466077e-08
2025-09-01,KreditBee,0.05,2.18,19289.15,0.000259213080928916,6.719142132466077e-08
2025-09-01,Payworld,0.05,4.05,19289.15,0.000259213080928916,6.719142132466077e-08
2025-09-01,Utkarsh Small Finance Bank Apps,0.03,5.49,19289.15,0.00015552784855734958,2.4188911676877866e-08
2025-09-01,Freo,0.03,1.96,19289.15,0.00015552784855734958,2.4188911676877866e-08
2025-09-01,Punjab Sind Bank Apps,0.02,7.21,19289.15,0.0001036852323715664,1.075062741194572e-08
2025-09-01,Equitas Small Finance Bank Apps,0.02,7.23,19289.15,0.0001036852323715664,1.075062741194572e-08
2026-03-01,PhonePe,10503.81,1448286.63,22491.32,46.7016164458111,2181.0409786516534
2026-03-01,Google Pay,7535.71,999480.47,22491.32,33.504969917283645,1122.583009158082
2026-03-01,Paytm,1770.0,192610.34,22491.32,7.869702623056361,61.932219375340175
2026-03-01,Navi,790.34,43044.76,22491.32,3.5139778367832575,12.348040237403941
2026-03-01,super.money,341.24,14788.83,22491.32,1.517207527170482,2.3019186805027685
2026-03-01,BHIM,202.44,24718.8,22491.32,0.9000805644132936,0.8101450224345532
2026-03-01,FamApp by Trio,168.6,2250.14,22491.32,0.7496225210436737,0.561933924055873
2026-03-01,Cred,163.2,62029.55,22491.32,0.7256132588038408,0.5265146013519296
2026-03-01,Axis Bank Apps,135.4,13180.82,22491.32,0.6020100198654414,0.3624160640183892
2026-03-01,Whatsapp,130.74,9917.41,22491.32,0.5812909157844004,0.3378991287734669
2026-03-01,Kotak Mahindra Bank Apps,114.66,13890.06,22491.32,0.5097966682257866,0.25989264293411274
2026-03-01,Amazon Pay,87.58,10534.95,22491.32,0.38939466425269836,0.15162820454847167
2026-03-01,Mobikwik,78.74,9239.68,22491.32,0.350090612734157,0.12256343712457748
2026-03-01,HDFC Bank Apps,76.89,16702.59,22491.32,0.34186521733717723,0.11687182682499542
2026-03-01,Slice Small Finance Bank Apps,50.24,4795.55,22491.32,0.22337506202392746,0.049896418334193435
2026-03-01,ICICI Bank Apps,46.71,21360.03,22491.32,0.2076801183745552,0.04313103156806926
2026-03-01,IDFC Bank Apps,45.7,3628.73,22491.32,0.20318949710377163,0.04128597173328362
2026-03-01,Yes Bank Apps,43.29,7539.4,22491.32,0.1924742522893276,0.037046337794335735
2026-03-01,India Post Payments Bank Apps,19.51,2107.07,22491.32,0.08674457524058171,0.007524621333668942
2026-03-01,Airtel Payments Bank Apps,18.79,1618.22,22491.32,0.08354334027527063,0.006979489704349656
2026-03-01,State Bank of India Apps,18.16,5471.02,22491.32,0.08074225968062346,0.0065193124983332325
2026-03-01,Groww,16.4,12851.64,22491.32,0.07291701865430752,0.005316891609432632
2026-03-01,Bajaj Finserv,13.67,2879.05,22491.32,0.06077900274416975,0.0036940871745757943
2026-03-01,RBL Bank Apps,11.39,4560.53,22491.32,0.050641758687351386,0.0025645877229479295
2026-03-01,Samsung Pay,11.0,743.38,22491.32,0.04890775641447456,0.0023919686374975777
2026-03-01,Jio Payments Bank Apps,7.77,509.61,22491.32,0.03454666066731521,0.0011934717632626239
2026-03-01,Federal Bank Apps,7.43,2175.75,22491.32,0.033034966378140546,0.0010913090036048763
2026-03-01,POP UPI,7.38,571.1,22491.32,0.032812658394438386,0.001076670550910108
2026-03-01,Jupiter Money,5.7,944.9,22491.32,0.02534311014204591,0.0006422732316718702
2026-03-01,Deutsche Bank Apps,5.08,875.42,22491.32,0.022586491144139163,0.0005101495822042769
2026-03-01,Ind Money,4.02,1328.44,22491.32,0.01787356188965343,0.0003194642146232715
2026-03-01,Money View,3.82,244.73,22491.32,0.0169843299548448,0.00028846746401503835
2026-03-01,KreditBee,3.68,179.15,22491.32,0.016361867600478763,0.00026771071137559666
2026-03-01,Canara Bank Apps,3.65,1041.64,22491.32,0.016228482810257468,0.0002633636543228221
2026-03-01,Others,3.55,334.75,22491.32,0.015783866842853152,0.00024913045251291914
2026-03-01,Jammu and Kashmir Bank Apps,3.08,489.39,22491.32,0.013694171796052878,0.00018753034117981011
2026-03-01,Kiwi,2.79,500.02,22491.32,0.012404785490580366,0.00015387870306731317
2026-03-01,Suryoday Bank Apps,2.78,13.52,22491.32,0.012360323893839932,0.00015277760676063034
2026-03-01,Flipkart UPI,2.69,124.89,22491.32,0.011960169523176052,0.00014304565502310928
2026-03-01,Bharat Pe,2.62,247.83,22491.32,0.011648938345993032,0.0001356977645887469
2026-03-01,Omni Card,1.94,101.77,22491.32,0.008625549767643695,7.44001087940982e-05
2026-03-01,Fi Money,1.92,330.74,22491.32,0.008536626574162832,7.287399326670305e-05
2026-03-01,Indian Bank Apps,1.69,511.01,22491.32,0.007514009849132909,5.646034401286637e-05
2026-03-01,Aditya Birla Capital Digital,1.66,28.46,22491.32,0.007380625058911615,5.4473626260234086e-05
2026-03-01,Bank of Baroda Apps,1.65,510.66,22491.32,0.007336163462171184,5.381929434369549e-05
2026-03-01,Punjab National Bank Apps,1.61,442.44,22491.32,0.007158317075209458,5.12415033492353e-05
2026-03-01,HSBC Bank Apps,1.55,186.24,22491.32,0.00689154749476687,4.7493426872627524e-05
2026-03-01,Digikhata,1.49,539.13,22491.32,0.006624777914324282,4.3887682414118786e-05
2026-03-01,Timepay,1.34,25.98,22491.32,0.005957853963217811,3.549602384703018e-05
2026-03-01,IndusInd Bank Apps,1.21,208.26,22491.32,0.005379853205592202,2.8942820513720686e-05
2026-03-01,Freo,1.21,113.58,22491.32,0.005379853205592202,2.8942820513720686e-05
2026-03-01,Union Bank Apps,1.0,302.43,22491.32,0.004446159674043142,1.9768335847087423e-05
2026-03-01,AU Small Finance Bank Apps,0.97,316.74,22491.32,0.004312774883821847,1.860002719852455e-05
2026-03-01,South Indian Bank Apps,0.91,303.5,22491.32,0.004046005303379259,1.6370158914973094e-05
2026-03-01,Jar,0.82,24.98,22491.32,0.0036458509327153767,1.3292229023581582e-05
2026-03-01,Kredit Pe,0.76,65.4,22491.32,0.003379081352272788,1.1418190785277694e-05
2026-03-01,Fino Payments Bank Apps,0.71,65.29,22491.32,0.003156773368570631,9.965218100516768e-06
2026-03-01,UCO Bank Apps,0.63,179.36,22491.32,0.0028010805946471797,7.846052497708997e-06
